coin,timeframe,period,bars,st1_period,st1_mult,st2_period,st2_mult,settings,sl,rr,target,risk,num_trades,win_rate,total_net_profit,ending_capital,return_pct,max_drawdown_pct,profit_factor,expectancy,avg_win,avg_loss,exposure_pct
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.5,12,3.0,"ST1(7,3.5)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,14,57.14,528.74,10528.74,5.29,3.68,1.84,37.77,144.36,-104.36,91.13
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,7,3.5,"ST1(10,3.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,14,57.14,528.74,10528.74,5.29,3.68,1.84,37.77,144.36,-104.36,91.13
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.5,10,3.0,"ST1(7,3.5)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,14,57.14,528.74,10528.74,5.29,3.68,1.84,37.77,144.36,-104.36,91.13
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,7,3.5,"ST1(12,3.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,14,57.14,528.74,10528.74,5.29,3.68,1.84,37.77,144.36,-104.36,91.13
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.5,14,3.0,"ST1(7,3.5)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,14,57.14,528.74,10528.74,5.29,3.68,1.84,37.77,144.36,-104.36,91.13
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,7,3.5,"ST1(14,3.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,14,57.14,528.74,10528.74,5.29,3.68,1.84,37.77,144.36,-104.36,91.13
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.5,7,3.0,"ST1(7,3.5)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,14,57.14,528.74,10528.74,5.29,3.68,1.84,37.77,144.36,-104.36,90.27
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,7,3.5,"ST1(7,3.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,14,57.14,528.74,10528.74,5.29,3.68,1.84,37.77,144.36,-104.36,90.27
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,2.0,12,4.0,"ST1(12,2.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,11,63.64,526.12,10526.12,5.26,1.8,2.69,47.83,119.72,-77.97,81.55
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,4.0,12,2.0,"ST1(12,4.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,11,63.64,526.12,10526.12,5.26,1.8,2.69,47.83,119.72,-77.97,81.55
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,4.0,14,2.0,"ST1(14,4.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,11,63.64,526.12,10526.12,5.26,1.8,2.69,47.83,119.72,-77.97,81.55
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,2.0,14,4.0,"ST1(12,2.0)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,11,63.64,526.12,10526.12,5.26,1.8,2.69,47.83,119.72,-77.97,81.55
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,4.0,12,2.0,"ST1(14,4.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,11,63.64,526.12,10526.12,5.26,1.8,2.69,47.83,119.72,-77.97,81.55
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,2.0,10,4.0,"ST1(14,2.0)+ST2(10,4.0)",1.5%,1:3,4.5%,1%,11,63.64,526.12,10526.12,5.26,1.8,2.69,47.83,119.72,-77.97,81.55
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,2.0,12,4.0,"ST1(14,2.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,11,63.64,526.12,10526.12,5.26,1.8,2.69,47.83,119.72,-77.97,81.55
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,2.0,14,4.0,"ST1(14,2.0)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,11,63.64,526.12,10526.12,5.26,1.8,2.69,47.83,119.72,-77.97,81.55
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,4.0,12,2.0,"ST1(10,4.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,11,63.64,526.12,10526.12,5.26,1.8,2.69,47.83,119.72,-77.97,81.55
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,4.0,14,2.0,"ST1(10,4.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,11,63.64,526.12,10526.12,5.26,1.8,2.69,47.83,119.72,-77.97,81.55
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,4.0,14,2.0,"ST1(12,4.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,11,63.64,526.12,10526.12,5.26,1.8,2.69,47.83,119.72,-77.97,81.55
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,2.0,10,4.0,"ST1(12,2.0)+ST2(10,4.0)",1.5%,1:3,4.5%,1%,11,63.64,526.12,10526.12,5.26,1.8,2.69,47.83,119.72,-77.97,81.55
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,10,3.0,"ST1(7,3.0)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,11,63.64,524.91,10524.91,5.25,1.11,2.96,47.72,113.21,-66.89,91.59
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,12,3.0,"ST1(7,3.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,11,63.64,524.91,10524.91,5.25,1.11,2.96,47.72,113.21,-66.89,91.59
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,7,3.0,"ST1(14,3.0)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,11,63.64,524.91,10524.91,5.25,1.11,2.96,47.72,113.21,-66.89,91.59
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,7,3.0,"ST1(12,3.0)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,11,63.64,524.91,10524.91,5.25,1.11,2.96,47.72,113.21,-66.89,91.59
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,14,3.0,"ST1(12,3.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,11,63.64,524.91,10524.91,5.25,1.11,2.96,47.72,113.21,-66.89,91.59
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,12,3.0,"ST1(14,3.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,11,63.64,524.91,10524.91,5.25,1.11,2.96,47.72,113.21,-66.89,91.59
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,14,3.0,"ST1(7,3.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,11,63.64,524.91,10524.91,5.25,1.11,2.96,47.72,113.21,-66.89,91.59
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,7,3.0,"ST1(10,3.0)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,11,63.64,524.91,10524.91,5.25,1.11,2.96,47.72,113.21,-66.89,91.59
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,10,3.0,"ST1(12,3.0)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,11,63.64,524.91,10524.91,5.25,1.11,2.96,47.72,113.21,-66.89,91.59
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,12,3.0,"ST1(10,3.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,11,63.64,524.91,10524.91,5.25,1.11,2.96,47.72,113.21,-66.89,91.59
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,10,3.0,"ST1(14,3.0)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,11,63.64,524.91,10524.91,5.25,1.11,2.96,47.72,113.21,-66.89,91.59
BTC/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,14,3.0,"ST1(10,3.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,11,63.64,524.91,10524.91,5.25,1.11,2.96,47.72,113.21,-66.89,91.59
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,4.0,10,3.0,"ST1(7,4.0)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,101,43.56,523.67,10523.67,5.24,8.0,1.11,5.18,122.76,-85.58,73.41
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.0,7,4.0,"ST1(10,3.0)+ST2(7,4.0)",1.5%,1:3,4.5%,1%,101,43.56,523.67,10523.67,5.24,8.0,1.11,5.18,122.76,-85.58,73.41
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,2.0,10,2.0,"ST1(7,2.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,15,60.0,504.06,10504.06,5.04,3.81,1.79,33.6,127.06,-106.58,89.6
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,2.0,14,2.0,"ST1(7,2.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,15,60.0,504.06,10504.06,5.04,3.81,1.79,33.6,127.06,-106.58,89.6
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,2.0,10,2.0,"ST1(12,2.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,15,60.0,504.06,10504.06,5.04,3.81,1.79,33.6,127.06,-106.58,89.6
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,2.0,7,2.0,"ST1(10,2.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,15,60.0,504.06,10504.06,5.04,3.81,1.79,33.6,127.06,-106.58,89.6
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,2.0,7,2.0,"ST1(12,2.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,15,60.0,504.06,10504.06,5.04,3.81,1.79,33.6,127.06,-106.58,89.6
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,2.0,7,2.0,"ST1(14,2.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,15,60.0,504.06,10504.06,5.04,3.81,1.79,33.6,127.06,-106.58,89.6
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,2.0,12,2.0,"ST1(10,2.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,15,60.0,504.06,10504.06,5.04,3.81,1.79,33.6,127.06,-106.58,89.6
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,2.0,10,2.0,"ST1(14,2.0)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,15,60.0,504.06,10504.06,5.04,3.81,1.79,33.6,127.06,-106.58,89.6
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,2.0,14,2.0,"ST1(10,2.0)+ST2(14,2.0)",1.5%,1:3,4.5%,1%,15,60.0,504.06,10504.06,5.04,3.81,1.79,33.6,127.06,-106.58,89.6
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,2.0,12,2.0,"ST1(7,2.0)+ST2(12,2.0)",1.5%,1:3,4.5%,1%,15,60.0,504.06,10504.06,5.04,3.81,1.79,33.6,127.06,-106.58,89.6
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,7,3.5,10,2.0,"ST1(7,3.5)+ST2(10,2.0)",1.5%,1:3,4.5%,1%,78,43.59,503.15,10503.15,5.03,6.5,1.19,6.45,92.76,-60.24,76.87
BTC/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,2.0,7,3.5,"ST1(10,2.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,78,43.59,503.15,10503.15,5.03,6.5,1.19,6.45,92.76,-60.24,76.87
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,3.0,10,3.5,"ST1(7,3.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,84,41.67,495.31,10495.31,4.95,6.97,1.11,5.9,141.58,-91.02,57.85
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.5,7,3.0,"ST1(10,3.5)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,84,41.67,495.31,10495.31,4.95,6.97,1.11,5.9,141.58,-91.02,57.85
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,14,3.0,"ST1(7,3.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.3
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.5,14,3.0,"ST1(12,3.5)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.3
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,4.0,14,3.0,"ST1(7,4.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.2
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.5,14,3.0,"ST1(7,3.5)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.3
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,12,3.5,"ST1(14,3.0)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.3
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.5,14,3.0,"ST1(14,3.5)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.3
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,14,3.5,"ST1(14,3.0)+ST2(14,3.5)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.3
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,14,4.0,"ST1(14,3.0)+ST2(14,4.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.2
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,12,3.0,"ST1(14,3.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.3
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,10,4.0,"ST1(14,3.0)+ST2(10,4.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.2
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,10,3.5,"ST1(14,3.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.3
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,10,3.0,"ST1(14,3.0)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.3
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.5,14,3.0,"ST1(10,3.5)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.3
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,14,3.0,"ST1(10,3.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.3
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,14,3.0,"ST1(12,3.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.3
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,4.0,14,3.0,"ST1(10,4.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.2
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,7,4.0,"ST1(14,3.0)+ST2(7,4.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.2
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,12,4.0,"ST1(14,3.0)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.2
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,4.0,14,3.0,"ST1(12,4.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.2
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,7,3.5,"ST1(14,3.0)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.3
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,7,3.0,"ST1(14,3.0)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.3
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,4.0,14,3.0,"ST1(14,4.0)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,11,54.55,492.1,10492.1,4.92,1.45,2.62,44.74,132.6,-60.7,92.2
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,4.0,12,3.0,"ST1(10,4.0)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,11,45.45,484.63,10484.63,4.85,1.61,2.51,44.06,161.19,-53.55,92.97
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,10,4.0,"ST1(12,3.0)+ST2(10,4.0)",1.5%,1:3,4.5%,1%,11,45.45,484.63,10484.63,4.85,1.61,2.51,44.06,161.19,-53.55,92.97
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,10,3.5,"ST1(12,3.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.5,14,3.0,"ST1(12,3.5)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,12,3.5,"ST1(12,3.0)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,14,3.5,"ST1(7,3.0)+ST2(14,3.5)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,88.18
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,12,3.5,"ST1(7,3.0)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,88.18
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,10,3.5,"ST1(14,3.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,12,3.5,"ST1(14,3.0)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.5,7,3.0,"ST1(14,3.5)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,88.18
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.5,12,3.0,"ST1(14,3.5)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.5,14,3.0,"ST1(14,3.5)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.0,14,3.5,"ST1(14,3.0)+ST2(14,3.5)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.5,10,3.0,"ST1(10,3.5)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,10,3.5,"ST1(10,3.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.5,10,3.0,"ST1(14,3.5)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,14,3.5,"ST1(12,3.0)+ST2(14,3.5)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.5,12,3.0,"ST1(12,3.5)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.5,10,3.0,"ST1(12,3.5)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.5,7,3.0,"ST1(12,3.5)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,88.18
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,12,3.5,"ST1(10,3.0)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,14,3.5,"ST1(10,3.0)+ST2(14,3.5)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.5,14,3.0,"ST1(10,3.5)+ST2(14,3.0)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,10,3.5,"ST1(7,3.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,88.18
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.5,7,3.0,"ST1(10,3.5)+ST2(7,3.0)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,88.18
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.5,12,3.0,"ST1(10,3.5)+ST2(12,3.0)",1.5%,1:3,4.5%,1%,13,61.54,482.83,10482.83,4.83,3.3,1.83,37.14,133.46,-116.97,89.04
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,10,3.5,12,4.0,"ST1(10,3.5)+ST2(12,4.0)",1.5%,1:3,4.5%,1%,84,41.67,481.81,10481.81,4.82,9.0,1.1,5.74,146.98,-95.15,55.17
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,4.0,10,3.5,"ST1(12,4.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,84,41.67,481.81,10481.81,4.82,9.0,1.1,5.74,146.98,-95.15,55.17
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,4.0,7,2.0,"ST1(7,4.0)+ST2(7,2.0)",1.5%,1:3,4.5%,1%,80,41.25,477.72,10477.72,4.78,11.86,1.11,5.97,141.72,-89.34,55.97
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,2.0,7,4.0,"ST1(7,2.0)+ST2(7,4.0)",1.5%,1:3,4.5%,1%,80,41.25,477.72,10477.72,4.78,11.86,1.11,5.97,141.72,-89.34,55.97
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,12,3.5,10,3.0,"ST1(12,3.5)+ST2(10,3.0)",1.5%,1:3,4.5%,1%,105,42.86,468.7,10468.7,4.69,11.08,1.09,4.46,125.09,-86.01,76.56
SOL/INR,15m,2026-07-25 to 2026-09-24 (60D),5742,10,3.0,12,3.5,"ST1(10,3.0)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,105,42.86,468.7,10468.7,4.69,11.08,1.09,4.46,125.09,-86.01,76.56
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.5,7,3.5,"ST1(14,3.5)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,14,57.14,466.65,10466.65,4.67,3.3,1.74,33.33,137.27,-105.25,90.11
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.5,12,3.5,"ST1(7,3.5)+ST2(12,3.5)",1.5%,1:3,4.5%,1%,14,57.14,466.65,10466.65,4.67,3.3,1.74,33.33,137.27,-105.25,90.11
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.5,7,3.5,"ST1(12,3.5)+ST2(7,3.5)",1.5%,1:3,4.5%,1%,14,57.14,466.65,10466.65,4.67,3.3,1.74,33.33,137.27,-105.25,90.11
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.5,14,3.5,"ST1(7,3.5)+ST2(14,3.5)",1.5%,1:3,4.5%,1%,14,57.14,466.65,10466.65,4.67,3.3,1.74,33.33,137.27,-105.25,90.11
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,10,3.5,"ST1(12,3.0)+ST2(10,3.5)",1.5%,1:3,4.5%,1%,11,45.45,463.0,10463.0,4.63,1.61,2.44,42.09,156.73,-53.44,92.61
